2022-05-14;1;200239;2;1;61;40;44;false;false;falsefalse;
2022-05-14;1;200240;3;1;48;10;86;true;false;truefalse;
2022-05-14;1;200242;5;1;65;40;86;true;true;truefalse;
2022-05-14;1;200243;4;3;71;30;9;false;false;falsetrue;
2022-05-14;1;200247;2;2;23;30;77;false;false;falsetrue;
2022-05-14;1;200250;2;3;75;55;36;false;false;falsetrue;
2022-05-14;1;200255;3;1;70;30;220;false;false;falsetrue;
2022-05-14;1;200259;8;1;46;40;51;true;false;truetrue;
2022-05-14;1;200266;4;1;46;30;51;true;false;truetrue;
2022-05-14;1;200271;1;1;37;55;36;false;false;falsetrue;
2022-05-14;1;200278;4;2;39;40;220;false;true;truetrue;
2022-05-14;1;200290;4;2;51;30;36;true;true;truetrue;
2022-05-14;1;200301;4;2;46;55;36;false;true;truetrue;
2022-05-14;1;200306;3;2;57;30;44;false;false;falsefalse;
2022-05-14;1;200309;4;3;30;40;51;false;true;truetrue;
2022-05-14;1;200310;3;2;36;20;86;true;true;truefalse;
2022-05-14;1;200311;3;2;57;20;51;false;false;falsetrue;
2022-05-14;1;200312;4;1;66;10;42;true;false;truetrue;
2022-05-14;1;200314;4;1;49;30;220;false;false;falsetrue;
2022-05-14;1;200317;4;2;78;20;44;true;false;truefalse;
2022-05-14;1;200319;5;2;40;20;51;false;false;falsetrue;
2022-05-14;1;200330;2;2;66;40;86;false;false;falsefalse;
2022-05-14;1;200336;2;1;63;20;44;false;false;falsefalse;
2022-05-14;1;200337;6;1;35;30;44;true;true;truefalse;
2022-05-14;1;200343;3;1;72;10;9;false;true;truetrue;
2022-05-14;1;200344;6;3;46;30;77;true;true;truetrue;
2022-05-14;1;200348;4;1;45;30;86;true;true;truefalse;
2022-05-14;1;200349;4;3;86;10;51;false;false;falsetrue;
2022-05-14;1;200352;4;4;55;10;77;false;true;truetrue;
2022-05-14;1;200356;2;1;34;30;44;false;false;falsefalse;
2022-05-14;1;200359;4;1;59;40;51;false;true;truetrue;
2022-05-14;1;200368;1;1;72;30;86;false;false;falsefalse;
2022-05-14;1;200369;7;4;68;10;51;false;true;truetrue;
2022-05-14;1;200370;4;4;53;30;77;false;false;falsetrue;
2022-05-14;1;200373;2;2;58;20;44;true;false;truefalse;
2022-05-14;1;200377;2;1;66;30;86;false;false;falsefalse;
2022-05-14;1;200378;3;1;26;30;44;false;false;falsefalse;
2022-05-14;1;200380;2;1;68;10;51;false;false;falsetrue;
2022-05-14;1;200381;4;1;56;30;44;true;false;truefalse;
2022-05-14;1;200383;2;1;29;80;86;false;false;falsefalse;
2022-05-14;1;200387;2;2;72;40;73;false;false;falsetrue;
2022-05-14;1;200391;4;2;56;40;77;false;false;falsetrue;
2022-05-14;1;200393;4;2;31;40;77;false;true;truetrue;
2022-05-14;1;200394;4;1;38;55;44;true;true;truefalse;
2022-05-14;1;200397;4;1;42;40;44;false;true;truefalse;
2022-05-14;1;200398;5;1;40;30;86;true;true;truefalse;
2022-05-14;1;200399;1;1;63;20;44;false;false;falsefalse;
2022-05-14;1;200403;5;1;39;30;51;true;true;truetrue;
2022-05-14;1;200405;7;2;36;30;77;true;true;truetrue;
2022-05-14;1;200408;3;3;27;40;51;true;false;truetrue;
2022-05-14;1;200410;5;3;74;40;220;false;true;truetrue;
2022-05-14;1;200412;2;1;63;30;77;false;false;falsetrue;
2022-05-14;1;200413;3;2;45;55;77;false;true;truetrue;
2022-05-14;1;200416;5;1;51;30;44;false;true;truefalse;
2022-05-14;1;200419;4;4;68;40;9;false;false;falsetrue;
2022-05-14;1;200420;3;2;68;30;220;false;false;falsetrue;
2022-05-14;1;200421;5;3;61;40;77;false;true;truetrue;
2022-05-14;1;200423;3;2;66;55;220;false;false;falsetrue;
2022-05-14;1;200427;2;3;86;30;51;false;false;falsetrue;
2022-05-14;1;200428;3;1;45;40;51;false;false;falsetrue;
2022-05-14;1;200433;2;1;37;55;86;false;false;falsefalse;
2022-05-14;1;200434;3;1;42;30;86;true;true;truefalse;
2022-05-14;1;200439;3;2;38;30;77;false;false;falsetrue;
2022-05-14;1;200440;2;1;47;40;44;false;false;falsefalse;
2022-05-14;1;200441;5;2;32;40;51;true;true;truetrue;
2022-05-14;1;200443;4;1;44;30;77;true;false;truetrue;
2022-05-14;1;200447;6;2;60;40;9;false;false;falsetrue;
2022-05-14;1;200451;4;3;72;30;77;true;false;truetrue;
2022-05-14;1;200452;1;1;69;40;77;false;false;falsetrue;
2022-05-14;1;200453;3;1;84;40;51;false;false;falsetrue;
2022-05-14;1;200454;3;1;68;55;36;false;false;falsetrue;
2022-05-14;1;200455;2;1;51;30;77;false;false;falsetrue;
2022-05-14;1;200456;3;2;54;30;220;false;false;falsetrue;
2022-05-14;1;200459;4;1;46;40;51;true;false;truetrue;
2022-05-14;1;200460;1;1;64;80;51;false;false;falsetrue;
2022-05-14;1;200463;1;1;58;30;86;false;false;falsefalse;
2022-05-14;1;200464;1;1;32;40;86;false;false;falsefalse;
2022-05-14;1;200466;2;1;43;80;51;false;false;falsetrue;
2022-05-14;1;200467;7;1;31;40;44;true;true;truefalse;
2022-05-14;1;200468;4;1;38;40;44;false;true;truefalse;
2022-05-14;1;200469;3;4;52;55;51;false;false;falsetrue;
2022-05-14;1;200470;3;1;22;40;44;false;false;falsefalse;
2022-05-14;1;200471;5;2;45;40;77;true;true;truetrue;
2022-05-14;1;200472;2;3;42;80;77;false;false;falsetrue;
2022-05-14;1;200473;4;1;44;40;77;true;true;truetrue;
2022-05-14;1;200474;2;2;46;80;51;false;true;truetrue;
2022-05-14;1;200475;4;3;67;55;77;false;false;falsetrue;
2022-05-14;1;200476;4;4;47;30;51;true;false;truetrue;
2022-05-14;1;200477;4;2;42;30;77;false;true;truetrue;
2022-05-14;1;200480;2;1;27;55;51;false;false;falsetrue;
2022-05-14;1;200481;3;4;60;40;51;false;false;falsetrue;
2022-05-14;1;200482;3;1;55;40;9;true;false;truetrue;
2022-05-14;1;200485;7;3;41;30;51;true;true;truetrue;
2022-05-14;1;200486;3;2;49;40;86;false;true;truefalse;
2022-05-14;1;200487;4;3;37;30;51;true;true;truetrue;
2022-05-14;1;200489;4;2;55;40;51;false;true;truetrue;
2022-05-14;1;200490;3;1;30;40;44;false;true;truefalse;
2022-05-14;1;200495;6;2;50;30;51;true;true;truetrue;
2022-05-14;1;200497;3;1;64;55;51;false;false;falsetrue;
2022-05-14;1;200498;7;2;37;10;51;true;true;truetrue;
2022-05-14;1;200499;5;1;22;30;51;false;true;truetrue;
2022-05-14;1;200503;2;4;21;40;72;false;false;falsetrue;
2022-05-14;1;200505;2;1;24;40;51;false;false;falsetrue;
2022-05-14;1;200507;1;1;70;40;51;false;false;falsetrue;
2022-05-14;1;200508;3;1;57;30;51;false;false;falsetrue;
2022-05-14;1;200512;3;2;51;40;51;true;false;truetrue;
2022-05-14;1;210002;2;1;74;30;61;false;false;falsetrue;
2022-05-14;1;210005;5;2;71;30;61;false;true;truetrue;
2022-05-14;1;210009;1;1;80;30;63;false;false;falsetrue;
2022-05-14;1;210013;4;1;41;40;45;false;true;truefalse;
2022-05-14;1;210018;2;2;66;30;76;false;false;falsetrue;
2022-05-14;1;210023;2;1;67;30;61;false;false;falsetrue;
2022-05-14;1;210031;1;1;29;80;76;false;false;falsetrue;
2022-05-14;1;210044;5;2;50;30;61;true;true;truetrue;
2022-05-14;1;210047;4;1;42;40;10;false;false;falsetrue;
2022-05-14;1;210055;4;1;44;55;76;false;true;truetrue;
2022-05-14;1;210059;2;1;36;55;50;false;false;falsetrue;
2022-05-14;1;210074;4;1;41;40;45;false;true;truefalse;
2022-05-14;1;210076;3;2;43;40;61;true;false;truetrue;
2022-05-14;1;210083;4;2;43;55;61;false;true;truetrue;
2022-05-14;1;210090;2;1;32;30;61;false;false;falsetrue;
2022-05-14;1;210094;3;1;40;40;61;false;true;truetrue;
2022-05-14;1;210098;2;1;33;55;61;false;false;falsetrue;
2022-05-14;1;210104;1;2;75;30;61;false;false;falsetrue;
2022-05-14;1;210106;2;1;44;20;61;false;false;falsetrue;
2022-05-14;1;210108;2;1;35;55;63;false;false;falsetrue;
2022-05-14;1;210116;4;1;48;40;76;true;false;truetrue;
2022-05-14;1;210120;2;1;64;30;63;false;false;falsetrue;
2022-05-14;1;210131;2;2;73;40;10;false;false;falsetrue;
2022-05-14;1;210133;3;1;75;10;61;false;false;falsetrue;
2022-05-14;1;210136;5;1;44;40;76;false;false;falsetrue;
2022-05-14;1;210141;2;2;66;55;10;false;false;falsetrue;
2022-05-14;1;210143;2;1;41;40;45;false;false;falsefalse;
2022-05-14;1;210145;3;1;61;30;34;false;false;falsetrue;
2022-05-14;1;210149;6;1;54;55;76;false;false;falsetrue;
2022-05-14;1;210151;4;1;43;80;63;false;true;truetrue;
2022-05-14;1;210153;5;1;36;40;61;true;true;truetrue;
2022-05-14;1;210157;3;1;47;40;50;true;false;truetrue;
2022-05-14;1;210169;5;1;39;30;61;false;false;falsetrue;
2022-05-14;1;210171;1;1;53;40;61;false;false;falsetrue;
2022-05-14;1;210173;2;1;31;80;76;false;false;falsetrue;
2022-05-14;1;210175;1;1;35;40;34;false;false;falsetrue;
2022-05-14;1;210177;1;1;47;30;63;false;false;falsetrue;
2022-05-14;1;210179;3;1;37;40;45;false;true;truefalse;
2022-05-14;1;210181;1;1;36;40;234;false;false;falsetrue;
2022-05-14;1;210182;5;3;44;30;61;true;false;truetrue;
2022-05-14;1;210184;4;1;38;40;50;true;true;truetrue;
2022-05-14;1;210186;4;2;53;30;34;false;false;falsetrue;
2022-05-14;1;210188;2;1;64;30;63;false;false;falsetrue;
2022-05-14;1;210189;5;1;43;30;61;false;true;truetrue;
2022-05-14;1;210191;4;1;38;30;61;true;true;truetrue;
2022-05-14;1;210196;1;1;24;40;22;false;false;falsetrue;
2022-05-14;1;210198;3;1;48;20;234;false;true;truetrue;
2022-05-14;1;210199;6;2;45;40;61;true;true;truetrue;
2022-05-14;1;210200;3;2;37;40;76;false;true;truetrue;
2022-05-14;1;210201;6;2;49;30;61;false;false;falsetrue;
2022-05-14;1;210202;4;1;54;40;76;false;false;falsetrue;
2022-05-14;1;210203;2;2;44;30;50;true;false;truetrue;
2022-05-14;1;210205;1;1;49;80;76;false;false;falsetrue;
2022-05-14;1;210207;2;1;78;55;61;false;false;falsetrue;
2022-05-14;1;210209;1;1;57;30;61;false;false;falsetrue;
2022-05-14;1;210210;5;3;54;30;34;true;false;truetrue;
2022-05-14;1;210213;3;1;51;30;22;true;false;truetrue;
2022-05-14;1;210214;4;2;53;40;90;true;false;truetrue;
2022-05-14;1;210217;1;1;39;40;45;false;false;falsefalse;
2022-05-14;1;210218;2;3;67;30;234;false;false;falsetrue;
2022-05-14;1;210221;2;2;74;40;34;false;false;falsetrue;
2022-05-14;1;210222;3;2;33;55;61;false;true;truetrue;
2022-05-14;1;210224;2;2;74;30;50;false;false;falsetrue;
2022-05-14;1;210226;3;1;60;40;50;false;false;falsetrue;
2022-05-14;1;210227;2;2;75;55;50;false;false;falsetrue;
2022-05-14;1;210229;2;1;75;30;76;false;false;falsetrue;
2022-05-14;1;210231;4;1;75;10;22;false;true;truetrue;
2022-05-14;1;210239;3;2;80;10;61;false;false;falsetrue;
2022-05-14;1;210241;6;1;61;40;61;false;true;truetrue;
2022-05-14;1;210243;3;2;52;20;61;false;false;falsetrue;
2022-05-14;1;210244;2;2;33;30;61;false;false;falsetrue;
2022-05-14;1;210245;3;1;59;10;61;false;false;falsetrue;
2022-05-14;1;210248;2;1;45;20;45;false;false;falsefalse;
2022-05-14;1;210250;4;1;48;30;61;false;true;truetrue;
2022-05-14;1;210251;2;1;51;30;61;false;false;falsetrue;
2022-05-14;1;210256;3;2;41;30;61;false;false;falsetrue;
2022-05-14;1;210260;1;1;50;40;45;false;false;falsefalse;
2022-05-14;1;210261;5;1;39;40;34;false;false;falsetrue;
2022-05-14;1;210265;2;2;57;20;61;false;false;falsetrue;
2022-05-14;1;210270;3;2;34;55;50;false;false;falsetrue;
2022-05-14;1;210275;2;2;68;20;61;false;false;falsetrue;
2022-05-14;1;210280;4;2;48;40;45;true;false;truefalse;
2022-05-14;1;210282;5;2;51;40;61;false;false;falsetrue;
2022-05-14;1;210294;3;1;70;30;90;false;false;falsetrue;
2022-05-14;1;210296;2;1;35;30;63;false;false;falsetrue;
2022-05-14;1;210303;5;1;36;80;63;true;false;truetrue;
2022-05-14;1;210306;3;1;73;10;61;false;false;falsetrue;
2022-05-14;1;210310;4;1;37;30;61;false;true;truetrue;
2022-05-14;1;210323;4;1;68;10;61;false;true;truetrue;
2022-05-14;1;210326;1;1;75;10;63;false;false;falsetrue;
2022-05-14;1;210335;3;2;62;55;61;false;false;falsetrue;
2022-05-14;1;210340;3;1;61;30;61;false;false;falsetrue;
2022-05-14;1;210354;2;1;56;55;61;false;false;falsetrue;
2022-05-14;1;210358;3;1;45;30;50;false;true;truetrue;
2022-05-14;1;210361;2;2;79;10;61;false;false;falsetrue;
2022-05-14;1;210370;1;1;76;30;61;false;false;falsetrue;
2022-05-14;1;210374;2;2;59;40;61;false;false;falsetrue;
2022-05-14;1;210381;4;1;33;40;63;false;true;truetrue;
2022-05-14;1;210391;3;1;40;55;50;false;true;truetrue;
2022-05-14;1;210404;1;1;47;20;45;false;false;falsefalse;
2022-05-14;1;210415;1;1;37;30;61;false;false;falsetrue;
2022-05-14;1;210425;1;1;54;10;45;false;false;falsefalse;
2022-05-14;1;210427;4;1;55;30;83;true;false;truefalse;
2022-05-14;1;210446;3;1;38;55;50;false;false;falsetrue;
2022-05-14;1;210456;1;2;73;30;61;false;false;falsetrue;
2022-05-14;1;210469;5;1;42;40;61;false;true;truetrue;
2022-05-14;1;210484;3;1;72;30;61;false;false;falsetrue;
2022-05-14;1;210487;6;1;35;30;83;false;true;truefalse;
2022-05-14;1;210495;4;1;38;30;10;true;false;truetrue;
2022-05-14;1;210506;2;1;72;40;61;false;false;falsetrue;
2022-05-14;1;210511;2;1;32;30;61;false;false;falsetrue;
2022-05-14;1;210520;3;1;56;30;61;false;false;falsetrue;
2022-05-14;1;210531;1;1;26;40;61;false;false;falsetrue;
2022-05-14;1;210538;4;2;37;30;61;true;false;truetrue;
2022-05-14;1;210546;5;1;36;20;83;false;true;truefalse;
2022-05-14;1;210552;4;2;35;30;61;true;true;truetrue;
2022-05-14;1;210559;3;2;46;20;22;true;false;truetrue;
2022-05-14;1;210564;4;1;35;55;50;false;true;truetrue;
2022-05-14;1;210569;2;1;53;40;45;false;false;falsefalse;
2022-05-14;1;210573;5;1;57;20;63;false;true;truetrue;
2022-05-14;1;210577;4;1;47;55;50;false;false;falsetrue;
2022-05-14;1;210586;3;1;35;40;45;false;true;truefalse;
2022-05-14;1;210591;4;1;50;55;50;false;false;falsetrue;
2022-05-14;1;210594;2;2;46;30;61;true;false;truetrue;
2022-05-14;1;210596;2;1;51;40;61;true;false;truetrue;
2022-05-14;1;210599;2;1;73;30;61;false;false;falsetrue;
2022-05-14;1;210610;1;2;77;30;76;false;false;falsetrue;
2022-05-14;1;210624;1;1;57;40;76;false;false;falsetrue;
2022-05-14;1;210633;5;4;37;40;50;false;true;truetrue;
2022-05-14;1;210660;2;2;74;40;234;false;false;falsetrue;
2022-05-14;1;210668;3;1;39;30;76;true;true;truetrue;
2022-05-14;1;210674;6;3;44;30;61;true;true;truetrue;
2022-05-14;1;210680;2;1;26;40;61;true;false;truetrue;
2022-05-14;1;210682;4;1;35;30;45;false;false;falsefalse;
2022-05-14;1;210683;4;1;38;40;61;false;true;truetrue;
2022-05-14;1;210685;1;1;27;40;83;false;false;falsefalse;
2022-05-14;1;210686;5;2;65;40;234;false;false;falsetrue;
2022-05-14;1;210698;1;1;61;40;63;false;false;falsetrue;
2022-05-14;1;210699;3;1;44;55;63;false;true;truetrue;
2022-05-14;1;210704;3;1;54;40;61;false;false;falsetrue;
2022-05-14;1;210709;3;1;53;40;76;false;false;falsetrue;
2022-05-14;1;210715;1;1;50;30;61;false;false;falsetrue;
2022-05-14;1;210724;1;1;61;55;83;false;false;falsefalse;
2022-05-14;1;210726;3;2;73;40;50;false;false;falsetrue;
2022-05-14;1;210739;1;1;52;30;90;false;false;falsetrue;
2022-05-14;1;210743;4;1;35;30;63;false;false;falsetrue;
2022-05-14;1;210745;4;1;27;30;234;false;true;truetrue;
2022-05-14;1;210747;1;1;57;30;61;false;false;falsetrue;
2022-05-14;1;210776;2;1;78;30;61;false;false;falsetrue;
2022-05-14;1;210789;1;2;69;30;50;false;false;falsetrue;
2022-05-14;1;21451;1;1;55;30;83;false;false;falsefalse;
2022-05-14;1;21452;1;1;43;30;45;false;false;falsefalse;
2022-05-14;1;21456;1;1;65;40;83;false;false;falsefalse;
2022-05-14;1;21468;5;1;40;30;61;true;true;truetrue;
2022-05-14;1;21477;3;2;62;30;61;false;false;falsetrue;
2022-05-14;1;21479;3;2;63;30;10;false;false;falsetrue;
2022-05-14;1;21480;4;2;49;20;61;true;false;truetrue;
2022-05-14;1;21482;5;2;73;55;34;false;false;falsetrue;
2022-05-14;1;21483;1;1;67;30;61;false;false;falsetrue;
2022-05-14;1;21486;2;1;32;55;61;false;false;falsetrue;
2022-05-14;1;21487;2;1;31;20;63;true;false;truetrue;
2022-05-14;1;21489;5;1;44;30;61;true;true;truetrue;
2022-05-14;1;21497;3;1;40;30;63;false;true;truetrue;
2022-05-14;1;220011;4;2;51;30;87;true;false;truefalse;
2022-05-14;1;220014;2;1;62;40;38;false;false;falsetrue;
2022-05-14;1;220016;3;2;70;55;38;false;false;falsetrue;
2022-05-14;1;220017;3;1;59;55;8;false;false;falsetrue;
2022-05-14;1;220018;6;2;45;30;87;true;false;truefalse;
2022-05-14;1;220022;3;1;58;40;54;false;false;falsefalse;
2022-05-14;1;220024;5;1;43;40;87;false;true;truefalse;
2022-05-14;1;220027;2;2;68;40;54;false;false;falsefalse;
2022-05-14;1;220028;4;1;62;55;38;false;true;truetrue;
2022-05-14;1;220038;5;1;36;30;81;true;true;truetrue;
2022-05-14;1;220043;2;1;59;40;54;false;false;falsefalse;
2022-05-14;1;220053;6;2;74;30;81;false;false;falsetrue;
2022-05-14;1;220058;2;1;43;40;81;true;false;truetrue;
2022-05-14;1;220063;2;2;38;30;81;false;false;falsetrue;
2022-05-14;1;220073;7;2;63;30;54;false;true;truefalse;
2022-05-14;1;220131;5;2;39;30;8;true;false;truetrue;
2022-05-14;1;220141;4;3;75;10;8;true;true;truetrue;
2022-05-14;1;220158;1;2;74;30;87;false;false;falsefalse;
2022-05-14;1;220164;4;2;41;30;81;true;true;truetrue;
2022-05-14;1;220169;5;2;39;40;54;false;true;truefalse;
2022-05-14;1;220174;5;3;79;30;38;true;false;truetrue;
2022-05-14;1;220184;2;2;71;55;38;false;false;falsetrue;
2022-05-14;1;220219;4;2;51;55;233;true;false;truetrue;
2022-05-14;1;220224;2;1;51;30;81;true;false;truetrue;
2022-05-14;1;220230;4;1;56;55;54;false;false;falsefalse;
2022-05-14;1;220241;1;1;56;40;54;false;false;falsefalse;
2022-05-14;1;220243;2;1;67;40;54;false;false;falsefalse;
2022-05-14;1;220248;5;1;51;30;54;true;false;truefalse;
2022-05-14;1;220253;4;2;65;30;38;false;true;truetrue;
2022-05-14;1;220258;2;1;51;55;38;false;false;falsetrue;
2022-05-14;1;220263;2;1;49;40;54;false;false;falsefalse;
2022-05-14;1;220270;4;2;57;55;233;false;false;falsetrue;
2022-05-14;1;220291;2;2;89;55;8;false;false;falsetrue;
2022-05-14;1;220297;4;4;64;20;8;false;false;falsetrue;
2022-05-14;1;220303;1;1;85;10;81;false;false;falsetrue;
2022-05-14;1;220308;2;2;85;30;8;false;false;falsetrue;
2022-05-14;1;220313;1;1;55;40;87;false;false;falsefalse;
2022-05-14;1;220318;2;1;53;30;8;false;false;falsetrue;
2022-05-14;1;220323;1;2;78;10;81;false;false;falsetrue;
2022-05-14;1;220328;9;1;42;40;8;true;true;truetrue;
2022-05-14;1;220334;3;1;57;40;54;false;false;falsefalse;
2022-05-14;1;220346;5;1;52;20;87;false;false;falsefalse;
2022-05-14;1;220353;1;2;61;20;8;false;false;falsetrue;
2022-05-14;1;220364;4;2;65;55;8;false;false;falsetrue;
2022-05-14;1;220400;5;2;65;10;54;true;true;truefalse;
2022-05-14;1;220405;3;2;54;20;8;true;false;truetrue;
2022-05-14;1;220415;7;2;52;30;54;false;true;truefalse;
2022-05-14;1;220420;4;2;57;40;8;false;true;truetrue;
2022-05-14;1;220427;1;1;70;40;81;false;false;falsetrue;
2022-05-14;1;220437;4;1;42;40;87;true;false;truefalse;
2022-05-14;1;220442;4;3;45;30;8;false;true;truetrue;
2022-05-14;1;220448;3;2;81;30;81;false;false;falsetrue;
2022-05-14;1;220469;2;1;26;40;8;false;false;falsetrue;
2022-05-14;1;220474;6;2;61;30;8;false;true;truetrue;
2022-05-14;1;220490;5;1;37;30;81;false;true;truetrue;
2022-05-14;1;220512;6;1;46;10;81;true;true;truetrue;
2022-05-14;1;220535;2;2;65;20;54;false;false;falsefalse;
2022-05-14;1;220545;4;3;73;30;81;false;false;falsetrue;
2022-05-14;1;220546;4;2;44;30;8;true;true;truetrue;
2022-05-14;1;220547;4;3;79;10;81;false;false;falsetrue;
2022-05-14;1;220553;2;2;35;40;81;false;false;falsetrue;
2022-05-14;1;220554;5;3;76;10;38;true;false;truetrue;
2022-05-14;1;220560;1;1;43;30;87;false;false;falsefalse;
2022-05-14;1;220576;4;2;70;30;54;true;false;truefalse;
2022-05-14;1;220588;13;4;47;30;8;true;true;truetrue;
2022-05-14;1;220593;2;1;30;55;54;false;false;falsefalse;
2022-05-14;1;220605;4;1;32;55;38;true;true;truetrue;
2022-05-14;1;220616;1;2;26;30;87;false;false;falsefalse;
2022-05-14;1;220629;2;1;74;30;87;false;false;falsefalse;
2022-05-14;1;220642;3;1;39;30;8;false;true;truetrue;
2022-05-14;1;220654;3;1;33;40;8;false;false;falsetrue;
2022-05-14;1;220656;2;2;76;10;38;false;false;falsetrue;
2022-05-14;1;220657;3;1;53;10;87;true;false;truefalse;
2022-05-14;1;220658;5;1;28;40;81;false;true;truetrue;
2022-05-14;1;220670;4;1;42;10;8;false;false;falsefalse;
2022-05-14;1;220680;2;2;46;55;38;false;false;falsetrue;
2022-05-14;1;220687;1;1;85;10;233;false;false;falsetrue;
2022-05-14;1;220692;3;2;40;20;81;true;false;truetrue;
2022-05-14;1;220704;4;1;53;30;8;true;false;truetrue;
2022-05-14;1;220717;1;1;42;55;87;false;false;falsefalse;
2022-05-14;1;220735;5;1;50;30;54;false;true;truefalse;
2022-05-14;1;220740;6;4;45;55;38;true;true;truetrue;
2022-05-14;1;220741;11;2;68;10;54;true;true;truefalse;
2022-05-14;1;220742;1;1;65;40;54;false;false;falsefalse;
2022-05-14;1;220744;2;1;44;55;8;false;true;truetrue;
2022-05-14;1;220745;3;1;22;30;81;false;true;truetrue;
2022-05-14;1;220746;1;2;61;30;54;false;false;falsefalse;
2022-05-14;1;220752;4;1;50;55;54;false;true;truefalse;
2022-05-14;1;220760;1;1;67;10;87;false;false;falsefalse;
2022-05-14;1;220772;1;1;66;20;54;false;false;falsefalse;
2022-05-14;1;220783;2;1;36;80;54;false;false;falsefalse;
2022-05-14;1;220791;7;3;50;40;8;true;false;truetrue;
2022-05-14;1;220808;5;1;65;40;8;false;true;truetrue;
2022-05-14;1;220820;4;2;53;55;38;true;false;truetrue;
2022-05-14;1;220826;3;1;32;30;54;false;true;truefalse;
2022-05-14;1;220831;2;2;67;40;54;false;false;falsefalse;
2022-05-14;1;220837;2;1;30;40;54;false;false;falsefalse;
2022-05-14;1;220845;3;1;50;30;87;false;true;truefalse;
2022-05-14;1;220853;3;2;67;40;8;false;false;falsetrue;
2022-05-14;1;220859;2;2;67;40;54;false;false;falsefalse;
