2022-05-15;1;330556;2;49;1;true
2022-05-15;1;330556;3;30;2;false
2022-05-15;1;330556;4;13;2;false
2022-05-15;1;330577;1;33;2;true
2022-05-15;1;330577;2;26;2;false
2022-05-15;1;330585;1;65;2;true
2022-05-15;1;330585;2;29;1;false
2022-05-15;1;330585;3;67;1;false
2022-05-15;1;330585;4;25;2;false
2022-05-15;1;330585;5;26;2;false
2022-05-15;1;330601;1;38;2;true
2022-05-15;1;330616;1;63;1;true
2022-05-15;1;330620;1;46;2;true
2022-05-15;1;330620;2;47;1;false
2022-05-15;1;330620;3;8;1;false
2022-05-15;1;330625;1;42;2;false
2022-05-15;1;330625;2;39;1;true
2022-05-15;1;330625;3;17;1;false
2022-05-15;1;330625;4;17;2;false
2022-05-15;1;330625;5;4;2;false
2022-05-15;1;330643;1;34;2;false
2022-05-15;1;330643;2;51;1;true
2022-05-15;1;330643;3;15;2;false
2022-05-15;1;330643;4;13;1;false
2022-05-15;1;330643;5;10;1;false
2022-05-15;1;330643;6;7;2;false
2022-05-15;1;330654;1;79;2;false
2022-05-15;1;330654;2;84;1;true
2022-05-15;1;330676;1;62;2;false
2022-05-15;1;330676;2;56;1;true
2022-05-15;1;330676;3;10;2;false
2022-05-15;1;330694;1;56;2;false
2022-05-15;1;330694;2;58;1;true
2022-05-15;1;330710;1;49;2;false
2022-05-15;1;330710;2;47;1;true
2022-05-15;1;330710;3;13;2;false
2022-05-15;1;330726;1;47;2;false
2022-05-15;1;330726;2;49;1;true
2022-05-15;1;330726;3;26;1;false
2022-05-15;1;330726;4;11;1;false
2022-05-15;1;330761;1;38;2;false
2022-05-15;1;330761;2;42;1;true
2022-05-15;1;330761;3;10;2;false
2022-05-15;1;330761;4;7;2;false
2022-05-15;1;330768;1;56;2;false
2022-05-15;1;330768;2;58;1;true
2022-05-15;1;330768;3;30;1;false
2022-05-15;1;330768;4;15;1;false
2022-05-15;1;330773;1;57;1;true
2022-05-15;1;330773;2;21;1;false
2022-05-15;1;330781;1;67;2;false
2022-05-15;1;330781;2;71;1;true
2022-05-15;1;330781;3;26;1;false
2022-05-15;1;330788;1;37;2;true
2022-05-15;1;330788;2;39;1;false
2022-05-15;1;330788;3;9;1;false
2022-05-15;1;330788;4;8;1;false
2022-05-15;1;330788;5;5;1;false
2022-05-15;1;330807;1;35;2;false
2022-05-15;1;330807;2;36;1;true
2022-05-15;1;330807;3;15;1;false
2022-05-15;1;330807;4;8;2;false
2022-05-15;1;330844;1;52;2;false
2022-05-15;1;330844;2;42;1;true
2022-05-15;1;330851;1;32;2;false
2022-05-15;1;330851;2;33;1;true
2022-05-15;1;330851;3;8;1;false
2022-05-15;1;330853;1;62;1;true
2022-05-15;1;330853;2;16;1;false
2022-05-15;1;330853;7;63;1;false
2022-05-15;1;330894;1;29;2;true
2022-05-15;1;330894;2;29;1;false
2022-05-15;1;330894;3;9;1;false
2022-05-15;1;330894;4;2;1;false
2022-05-15;1;330913;1;63;2;false
2022-05-15;1;330913;2;65;1;true
2022-05-15;1;330913;3;21;2;false
2022-05-15;1;330926;1;52;1;true
2022-05-15;1;330936;1;49;1;true
2022-05-15;1;330936;2;19;2;false
2022-05-15;1;330936;3;18;1;false
2022-05-15;1;330936;4;17;2;false
2022-05-15;1;330936;5;16;1;false
2022-05-15;1;330936;6;13;1;false
2022-05-15;1;330936;7;11;2;false
2022-05-15;1;330955;1;56;2;true
2022-05-15;1;330955;2;25;2;false
2022-05-15;1;330963;1;42;1;true
2022-05-15;1;330993;1;61;2;false
2022-05-15;1;330993;2;64;1;true
2022-05-15;1;330993;3;36;2;false
2022-05-15;1;330993;4;32;2;false
2022-05-15;1;331003;1;93;2;true
2022-05-15;1;331023;1;25;2;false
2022-05-15;1;331023;2;66;1;true
2022-05-15;1;331030;1;68;2;true
2022-05-15;1;331030;2;40;2;false
2022-05-15;1;331030;3;38;2;false
2022-05-15;1;331030;4;21;1;false
2022-05-15;1;331030;5;19;1;false
2022-05-15;1;331030;6;16;2;false
2022-05-15;1;331030;7;10;1;false
2022-05-15;1;331037;1;43;2;false
2022-05-15;1;331037;2;43;1;true
2022-05-15;1;331037;3;20;1;false
2022-05-15;1;331046;1;41;2;true
2022-05-15;1;331046;2;63;1;false
2022-05-15;1;331046;3;11;1;false
2022-05-15;1;331046;4;9;1;false
2022-05-15;1;331092;1;64;1;true
2022-05-15;1;331109;1;63;2;false
2022-05-15;1;331109;2;55;1;true
2022-05-15;1;331109;3;22;1;false
2022-05-15;1;331116;1;41;2;false
2022-05-15;1;331116;2;41;1;true
2022-05-15;1;331116;3;20;1;false
2022-05-15;1;331140;1;26;2;true
2022-05-15;1;331140;3;7;1;false
2022-05-15;1;331140;4;5;1;false
2022-05-15;1;331140;5;4;2;false
2022-05-15;1;331159;1;71;1;true
2022-05-15;1;331199;1;56;2;true
2022-05-15;1;331199;2;60;1;false
2022-05-15;1;331199;3;11;2;false
2022-05-15;1;331208;1;44;2;false
2022-05-15;1;331208;2;48;1;true
2022-05-15;1;331208;3;19;2;false
2022-05-15;1;331208;4;15;1;false
2022-05-15;1;331245;1;33;2;true
2022-05-15;1;331245;2;14;1;false
2022-05-15;1;331245;3;11;1;false
2022-05-15;1;331252;1;51;1;true
2022-05-15;1;331262;1;27;2;false
2022-05-15;1;331262;2;31;1;true
2022-05-15;1;331262;3;8;1;false
2022-05-15;1;331262;4;5;1;false
2022-05-15;1;331275;1;69;2;false
2022-05-15;1;331275;2;68;1;true
2022-05-15;1;331315;1;24;2;true
2022-05-15;1;331315;2;26;1;false
2022-05-15;1;331323;1;68;2;true
2022-05-15;1;331323;2;39;1;false
2022-05-15;1;331329;1;35;2;true
2022-05-15;1;331329;2;52;1;false
2022-05-15;1;331329;3;13;1;false
2022-05-15;1;331354;1;61;2;false
2022-05-15;1;331354;2;63;1;true
2022-05-15;1;331373;1;54;2;false
2022-05-15;1;331373;2;58;1;true
2022-05-15;1;331373;3;32;1;false
2022-05-15;1;331373;4;21;1;false
2022-05-15;1;331407;1;59;2;false
2022-05-15;1;331407;2;73;1;true
2022-05-15;1;331407;3;30;2;false
2022-05-15;1;331422;1;63;2;false
2022-05-15;1;331422;2;63;1;true
2022-05-15;1;331438;1;46;2;false
2022-05-15;1;331438;2;45;1;true
2022-05-15;1;331438;3;12;1;false
2022-05-15;1;331438;4;9;2;false
2022-05-15;1;331447;1;42;1;true
2022-05-15;1;331459;1;36;2;true
2022-05-15;1;331459;2;33;1;false
2022-05-15;1;331464;1;42;2;false
2022-05-15;1;331464;2;38;1;true
2022-05-15;1;331464;3;16;1;false
2022-05-15;1;331466;1;27;2;true
2022-05-15;1;331466;3;55;2;false
2022-05-15;1;331479;1;36;2;true
2022-05-15;1;331479;2;36;1;false
2022-05-15;1;331479;3;7;1;false
2022-05-15;1;331479;4;2;2;false
2022-05-15;1;331498;1;63;2;false
2022-05-15;1;331498;2;63;1;true
2022-05-15;1;331498;3;25;2;false
2022-05-15;1;331516;1;39;2;false
2022-05-15;1;331516;2;42;1;true
2022-05-15;1;331516;3;13;1;false
2022-05-15;1;331516;4;9;1;false
2022-05-15;1;331516;5;5;2;false
2022-05-15;1;331520;1;76;2;true
2022-05-15;1;331523;1;44;2;false
2022-05-15;1;331523;2;66;1;true
2022-05-15;1;331523;3;15;1;false
2022-05-15;1;331523;4;9;1;false
2022-05-15;1;331527;1;54;2;false
2022-05-15;1;331527;2;57;1;true
2022-05-15;1;331527;4;22;1;false
2022-05-15;1;331527;5;17;2;false
2022-05-15;1;331549;1;33;2;false
2022-05-15;1;331549;2;32;1;true
2022-05-15;1;331549;3;6;1;false
2022-05-15;1;331549;4;2;1;false
2022-05-15;1;331558;1;81;2;true
2022-05-15;1;331568;1;42;1;true
2022-05-15;1;331578;1;74;2;false
2022-05-15;1;331578;2;74;1;true
2022-05-15;1;331578;3;22;2;false
2022-05-15;1;331589;1;34;2;false
2022-05-15;1;331589;2;33;1;true
2022-05-15;1;331589;3;15;2;false
2022-05-15;1;331589;4;11;2;false
2022-05-15;1;331589;5;6;1;false
2022-05-15;1;331598;1;89;1;true
2022-05-15;1;331609;2;38;1;true
2022-05-15;1;331616;1;60;2;true
2022-05-15;1;331625;1;50;2;true
2022-05-15;1;331625;2;24;1;false
2022-05-15;1;331625;3;12;2;false
2022-05-15;1;331625;4;10;2;false
2022-05-15;1;331637;1;52;1;true
2022-05-15;1;331637;2;29;2;false
2022-05-15;1;331637;3;9;2;false
2022-05-15;1;331637;4;7;2;false
2022-05-15;1;331657;1;68;2;false
2022-05-15;1;331657;2;56;1;true
2022-05-15;1;331657;3;29;2;false
2022-05-15;1;331657;4;27;2;false
2022-05-15;1;331677;1;44;2;false
2022-05-15;1;331677;2;44;1;true
2022-05-15;1;331677;3;8;2;false
2022-05-15;1;331712;1;62;2;false
2022-05-15;1;331712;2;63;1;true
2022-05-15;1;331712;3;29;1;false
2022-05-15;1;331721;1;42;2;false
2022-05-15;1;331721;2;58;1;true
2022-05-15;1;331721;3;12;1;false
2022-05-15;1;331742;1;35;2;false
2022-05-15;1;331742;2;39;1;true
2022-05-15;1;331742;3;5;1;false
2022-05-15;1;331742;4;2;1;false
2022-05-15;1;331792;1;40;2;false
2022-05-15;1;331792;2;40;1;true
2022-05-15;1;331792;3;4;1;false
2022-05-15;1;331803;1;56;2;false
2022-05-15;1;331803;2;52;1;true
2022-05-15;1;331803;3;32;2;false
2022-05-15;1;331803;4;30;1;false
2022-05-15;1;331803;5;23;1;false
2022-05-15;1;331820;1;41;2;false
2022-05-15;1;331820;2;44;1;true
2022-05-15;1;331820;3;8;2;false
2022-05-15;1;331820;4;4;1;false
2022-05-15;1;331855;1;49;2;false
2022-05-15;1;331855;2;59;1;true
2022-05-15;1;331855;3;9;1;false
2022-05-15;1;331871;1;77;2;true
2022-05-15;1;331871;2;15;2;false
2022-05-15;1;331885;1;54;2;true
2022-05-15;1;331885;2;21;2;false
2022-05-15;1;331885;3;17;2;false
2022-05-15;1;331889;1;60;2;true
2022-05-15;1;331890;1;29;2;false
2022-05-15;1;331890;2;31;1;true
2022-05-15;1;331890;3;8;1;false
2022-05-15;1;331890;4;2;2;false
2022-05-15;1;331910;1;71;2;true
2022-05-15;1;331911;1;49;2;false
2022-05-15;1;331911;2;54;1;true
2022-05-15;1;331911;3;26;2;false
2022-05-15;1;331911;4;16;2;false
2022-05-15;1;331969;1;50;2;false
2022-05-15;1;331969;2;52;1;true
2022-05-15;1;331969;3;27;1;false
2022-05-15;1;331969;4;27;2;false
2022-05-15;1;331969;5;19;2;false
2022-05-15;1;331969;6;3;2;false
2022-05-15;1;331980;1;56;1;true
2022-05-15;1;331998;1;82;2;false
2022-05-15;1;331998;2;59;2;true
2022-05-15;1;331998;3;36;1;false
2022-05-15;1;331998;4;28;1;false
2022-05-15;1;331998;5;28;2;false
2022-05-15;1;331998;6;10;1;false
2022-05-15;1;331998;7;8;2;false
2022-05-15;1;332025;1;40;2;false
2022-05-15;1;332025;2;47;1;true
2022-05-15;1;332079;1;26;2;false
2022-05-15;1;332079;2;28;1;true
2022-05-15;1;332105;1;40;2;false
2022-05-15;1;332105;2;58;2;false
2022-05-15;1;332105;3;39;1;true
2022-05-15;1;332105;4;19;2;false
2022-05-15;1;332105;5;16;1;false
2022-05-15;1;332105;6;21;1;false
2022-05-15;1;332107;1;59;2;true
2022-05-15;1;332113;1;44;2;false
2022-05-15;1;332113;2;49;1;true
2022-05-15;1;332113;4;19;2;false
2022-05-15;1;332113;5;14;1;false
2022-05-15;1;332113;6;12;1;false
2022-05-15;1;332119;1;40;2;false
2022-05-15;1;332119;2;47;1;true
2022-05-15;1;332119;3;15;1;false
2022-05-15;1;332119;4;11;1;false
2022-05-15;1;332119;5;8;2;false
2022-05-15;1;332152;1;42;2;false
2022-05-15;1;332152;2;62;1;true
2022-05-15;1;332152;3;18;1;false
2022-05-15;1;332152;4;16;1;false
2022-05-15;1;332158;1;44;2;false
2022-05-15;1;332158;2;45;1;true
2022-05-15;1;332158;3;20;1;false
2022-05-15;1;332158;4;20;2;false
2022-05-15;1;332158;5;17;1;false
2022-05-15;1;332158;6;15;1;false
2022-05-15;1;332158;7;13;1;false
2022-05-15;1;332164;1;74;2;false
2022-05-15;1;332164;2;78;1;true
2022-05-15;1;332165;1;29;2;false
2022-05-15;1;332165;2;71;2;true
2022-05-15;1;332165;3;7;2;false
2022-05-15;1;332180;1;31;2;false
2022-05-15;1;332180;2;36;1;true
2022-05-15;1;332180;3;12;1;false
2022-05-15;1;332180;4;8;1;false
2022-05-15;1;332180;5;2;2;false
2022-05-15;1;332186;1;45;2;true
2022-05-15;1;332186;2;53;1;false
2022-05-15;1;332186;3;12;1;false
2022-05-15;1;332186;4;9;2;false
2022-05-15;1;332186;5;69;2;false
2022-05-15;1;332211;1;70;2;false
2022-05-15;1;332211;2;73;1;true
2022-05-15;1;332211;3;30;2;false
2022-05-15;1;332217;1;90;2;true
2022-05-15;1;332217;2;75;1;false
2022-05-15;1;332250;1;47;2;false
2022-05-15;1;332250;2;52;1;true
2022-05-15;1;332250;3;13;2;false
2022-05-15;1;332250;4;8;1;false
2022-05-15;1;332252;1;74;1;true
2022-05-15;1;332261;1;56;2;true
2022-05-15;1;332261;2;67;1;false
2022-05-15;1;332261;3;17;2;false
2022-05-15;1;332261;4;85;2;false
2022-05-15;1;332267;1;39;2;false
2022-05-15;1;332267;2;42;1;true
2022-05-15;1;332267;3;16;2;false
2022-05-15;1;332267;4;6;2;false
2022-05-15;1;332277;1;39;2;false
2022-05-15;1;332277;2;43;1;true
2022-05-15;1;332277;3;22;1;false
2022-05-15;1;332277;4;19;1;false
2022-05-15;1;332277;5;16;2;false
2022-05-15;1;332290;1;41;2;false
2022-05-15;1;332290;2;54;1;true
2022-05-15;1;332290;3;18;1;false
2022-05-15;1;332290;4;18;1;false
2022-05-15;1;332308;1;41;2;false
2022-05-15;1;332308;2;44;1;true
2022-05-15;1;332308;3;21;1;false
2022-05-15;1;332308;4;15;2;false
2022-05-15;1;332308;5;12;2;false
2022-05-15;1;332325;1;47;2;true
2022-05-15;1;332325;2;22;1;false
2022-05-15;1;332325;3;18;1;false
2022-05-15;1;332325;4;12;2;false
2022-05-15;1;332325;5;10;1;false
2022-05-15;1;332325;7;45;1;false
2022-05-15;1;332358;1;34;2;false
2022-05-15;1;332358;2;40;1;true
2022-05-15;1;332364;1;47;2;false
2022-05-15;1;332364;2;49;1;true
2022-05-15;1;332364;3;10;1;false
2022-05-15;1;332364;4;4;2;false
2022-05-15;1;332374;1;59;2;false
2022-05-15;1;332374;2;63;1;true
2022-05-15;1;332374;3;33;1;false
2022-05-15;1;332380;1;40;2;false
2022-05-15;1;332380;2;47;1;true
2022-05-15;1;332380;3;11;2;false
2022-05-15;1;332399;1;55;2;false
2022-05-15;1;332399;2;32;1;false
2022-05-15;1;332399;3;57;1;true
2022-05-15;1;332399;4;36;1;false
2022-05-15;1;332399;5;28;1;false
2022-05-15;1;332407;1;29;2;false
2022-05-15;1;332407;2;40;1;true
2022-05-15;1;332420;1;48;2;true
2022-05-15;1;332420;2;22;2;false
2022-05-15;1;332420;3;21;2;false
2022-05-15;1;332430;1;42;2;true
2022-05-15;1;332430;2;12;2;false
2022-05-15;1;332430;3;40;1;false
2022-05-15;1;332449;1;42;2;false
2022-05-15;1;332449;2;42;1;true
2022-05-15;1;332449;3;15;2;false
2022-05-15;1;332457;1;76;2;true
2022-05-15;1;332457;2;44;2;false
2022-05-15;1;332457;3;22;1;false
2022-05-15;1;332463;1;54;1;true
2022-05-15;1;332463;2;24;2;false
2022-05-15;1;332472;1;47;2;true
2022-05-15;1;332472;2;23;1;false
2022-05-15;1;332472;3;15;1;false
2022-05-15;1;332481;1;26;2;false
2022-05-15;1;332481;2;26;1;true
2022-05-15;1;332481;3;7;1;false
2022-05-15;1;332481;4;6;2;false
2022-05-15;1;332499;1;58;2;false
2022-05-15;1;332499;2;64;1;true
2022-05-15;1;332499;3;31;2;false
2022-05-15;1;332499;4;29;1;false
2022-05-15;1;332499;5;27;2;false
2022-05-15;1;332499;6;21;2;false
2022-05-15;1;332502;1;40;2;false
2022-05-15;1;332502;2;37;1;true
2022-05-15;1;332502;3;8;2;false
2022-05-15;1;332524;1;60;2;true
2022-05-15;1;332533;1;58;2;true
2022-05-15;1;332533;2;27;1;false
2022-05-15;1;332533;3;25;2;false
2022-05-15;1;332533;4;22;1;false
2022-05-15;1;332555;1;69;2;false
2022-05-15;1;332555;2;60;1;true
2022-05-15;1;332578;1;28;2;false
2022-05-15;1;332578;2;27;1;true
2022-05-15;1;332578;3;6;2;false
2022-05-15;1;332624;1;41;2;true
2022-05-15;1;332630;1;70;2;true
2022-05-15;1;332630;2;47;1;false
2022-05-15;1;332636;1;28;2;false
2022-05-15;1;332636;2;32;1;true
2022-05-15;1;332636;3;10;1;false
2022-05-15;1;332636;4;9;2;false
2022-05-15;1;332636;5;8;1;false
2022-05-15;1;332636;6;5;1;false
2022-05-15;1;332636;7;4;2;false
2022-05-15;1;332638;1;32;1;true
2022-05-15;1;332639;1;37;1;true
2022-05-15;1;332639;3;27;1;false
2022-05-15;1;332655;1;57;1;false
2022-05-15;1;332655;2;28;2;true
2022-05-15;1;332655;3;9;1;false
2022-05-15;1;332655;4;7;1;false
2022-05-15;1;332675;1;43;2;true
2022-05-15;1;332675;2;20;2;false
2022-05-15;1;332685;1;44;1;false
2022-05-15;1;332685;2;33;2;true
2022-05-15;1;332685;3;10;2;false
2022-05-15;1;332687;1;61;1;true
2022-05-15;1;332687;2;24;1;false
2022-05-15;1;332699;1;68;1;true
2022-05-15;1;332699;2;19;1;false
2022-05-15;1;332699;3;16;1;false
2022-05-15;1;332699;4;63;2;false
2022-05-15;1;332712;1;60;2;false
2022-05-15;1;332712;2;61;1;true
2022-05-15;1;332747;1;45;2;false
2022-05-15;1;332747;2;46;1;true
2022-05-15;1;332747;3;18;2;false
2022-05-15;1;332747;4;12;2;false
2022-05-15;1;332752;1;23;1;true
2022-05-15;1;332752;2;23;1;false
2022-05-15;1;332761;1;62;1;true
2022-05-15;1;332790;1;46;2;false
2022-05-15;1;332790;2;42;1;true
2022-05-15;1;332790;3;20;1;false
2022-05-15;1;332790;4;19;2;false
2022-05-15;1;332790;5;9;2;false
2022-05-15;1;332804;1;82;2;true
2022-05-15;1;332823;1;47;2;true
2022-05-15;1;332823;2;23;2;false
2022-05-15;1;332823;3;21;1;false
2022-05-15;1;332823;4;15;2;false
2022-05-15;1;332823;5;10;2;false
2022-05-15;1;332823;6;67;2;false
2022-05-15;1;332841;1;51;2;false
2022-05-15;1;332841;2;51;1;true
2022-05-15;1;332841;3;22;2;false
2022-05-15;1;332841;4;20;1;false
2022-05-15;1;332847;1;45;2;true
2022-05-15;1;332847;2;50;1;false
2022-05-15;1;332847;3;22;1;false
2022-05-15;1;332847;4;16;2;false
2022-05-15;1;332847;5;14;1;false
2022-05-15;1;332847;6;13;1;false
2022-05-15;1;332847;7;11;2;false
2022-05-15;1;332847;8;7;1;false
2022-05-15;1;332848;1;61;2;false
2022-05-15;1;332848;2;65;1;true
2022-05-15;1;332848;3;23;2;false
2022-05-15;1;332848;4;22;2;false
2022-05-15;1;332848;5;20;2;false
2022-05-15;1;332848;6;18;2;false
2022-05-15;1;332848;7;16;2;false
2022-05-15;1;332863;1;49;2;true
2022-05-15;1;332863;2;20;2;false
2022-05-15;1;332871;1;39;1;false
2022-05-15;1;332871;2;73;2;true
2022-05-15;1;332871;3;26;2;false
2022-05-15;1;332871;4;5;1;false
2022-05-15;1;332871;5;3;2;false
2022-05-15;1;332877;1;53;2;true
2022-05-15;1;332885;1;41;2;true
2022-05-15;1;332885;2;14;1;false
2022-05-15;1;332885;3;13;2;false
2022-05-15;1;332885;4;11;2;false
2022-05-15;1;332885;6;45;2;false
2022-05-15;1;332908;1;45;2;false
2022-05-15;1;332908;2;50;1;true
2022-05-15;1;332908;3;27;1;false
2022-05-15;1;332908;4;23;1;false
2022-05-15;1;332908;5;21;1;false
2022-05-15;1;332908;6;10;2;false
2022-05-15;1;332908;7;19;2;false
2022-05-15;1;332915;1;41;2;false
2022-05-15;1;332915;2;44;1;true
2022-05-15;1;332915;3;22;2;false
2022-05-15;1;332915;4;20;2;false
2022-05-15;1;332915;5;9;1;false
2022-05-15;1;332920;1;44;2;true
2022-05-15;1;332920;2;18;1;false
2022-05-15;1;332920;3;10;2;false
2022-05-15;1;332920;4;7;1;false
2022-05-15;1;332927;1;30;2;true
2022-05-15;1;332927;3;13;2;false
2022-05-15;1;332927;4;4;2;false
2022-05-15;1;332927;5;53;2;false
2022-05-15;1;332932;1;38;1;true
2022-05-15;1;332932;2;34;1;false
2022-05-15;1;332937;1;42;2;false
2022-05-15;1;332937;2;41;1;true
2022-05-15;1;332937;3;12;2;false
2022-05-15;1;332937;4;12;1;false
2022-05-15;1;332949;1;37;2;true
2022-05-15;1;332949;2;28;1;false
2022-05-15;1;332949;3;3;1;false
2022-05-15;1;332960;1;35;2;false
2022-05-15;1;332960;2;38;1;true
2022-05-15;1;332989;1;31;2;true
2022-05-15;1;332989;2;10;2;false
2022-05-15;1;332989;3;9;1;false
2022-05-15;1;332989;4;7;2;false
2022-05-15;1;332989;5;2;1;false
2022-05-15;1;332990;1;22;2;true
2022-05-15;1;332990;2;3;1;false
2022-05-15;1;332995;1;54;2;false
2022-05-15;1;332995;2;44;1;true
2022-05-15;1;332995;3;22;2;false
2022-05-15;1;332995;4;18;1;false
2022-05-15;1;333003;1;62;2;false
2022-05-15;1;333003;2;62;1;true
2022-05-15;1;333003;3;27;1;false
2022-05-15;1;333003;4;27;2;false
2022-05-15;1;333003;5;23;2;false
2022-05-15;1;333008;1;57;2;true
2022-05-15;1;333008;2;60;1;false
2022-05-15;1;333008;3;28;1;false
2022-05-15;1;333008;4;87;2;false
2022-05-15;1;333036;1;25;1;false
2022-05-15;1;333036;2;26;2;false
2022-05-15;1;333036;3;72;1;true
2022-05-15;1;333046;1;45;2;false
2022-05-15;1;333046;2;45;1;true
2022-05-15;1;333046;3;24;1;false
2022-05-15;1;333046;4;20;2;false
2022-05-15;1;333046;5;14;2;false
2022-05-15;1;333046;6;11;2;false
2022-05-15;1;333046;7;20;2;false
2022-05-15;1;333054;2;75;1;true
2022-05-15;1;333060;1;43;2;false
2022-05-15;1;333060;2;38;1;true
2022-05-15;1;333060;3;24;1;false
2022-05-15;1;333060;4;9;1;false
2022-05-15;1;333060;5;7;1;false
2022-05-15;1;333060;6;5;2;false
2022-05-15;1;333060;7;5;1;false
2022-05-15;1;333067;1;50;2;false
2022-05-15;1;333067;2;60;1;true
2022-05-15;1;333067;3;25;1;false
2022-05-15;1;333067;4;21;1;false
2022-05-15;1;333067;5;11;1;false
2022-05-15;1;333067;6;7;2;false
2022-05-15;1;333067;7;0;1;false
2022-05-15;1;333068;1;44;2;true
2022-05-15;1;333068;3;3;2;false
2022-05-15;1;333075;1;33;2;false
2022-05-15;1;333075;2;40;1;true
