2022-05-17;1;200135;5;3099.67;4;12;12;112;2;0;1;1;5;2;1;4;2;2;4;2;2;1;1
2022-05-17;1;200136;2;2592.09;4;12;12;112;2;0;1;1;2;1;4;43;1;2;1;2;2;2;4
2022-05-17;1;200136;1;3028.79;4;12;12;112;2;0;1;1;1;2;5;76;2;1;2;2;2;2;5
2022-05-17;1;200137;1;5719.48;4;12;12;112;3;0;2;2;1;1;5;82;1;1;1;2;2;2;5
2022-05-17;1;200140;1;3159.61;4;12;12;112;3;0;2;2;1;2;4;48;2;1;2;2;2;2;4
2022-05-17;1;200140;2;2704.04;4;12;12;112;3;0;2;2;2;1;4;48;1;2;1;2;2;2;4
2022-05-17;1;200140;3;2607.72;4;12;12;112;3;0;2;2;3;2;2;19;2;2;4;2;2;1;2
2022-05-17;1;200140;4;2406.27;4;12;12;112;3;0;2;2;4;1;1;12;2;2;4;2;2;1;1
2022-05-17;1;200141;1;3159.61;4;12;12;112;3;0;2;2;1;2;5;59;1;1;1;2;2;2;5
2022-05-17;1;200141;2;2704.04;4;12;12;112;3;0;2;2;2;1;3;33;2;2;4;2;2;2;3
2022-05-17;1;200142;3;3099.67;4;12;12;112;1;0;1;1;3;2;1;10;2;2;4;2;2;1;1
2022-05-17;1;200142;4;3099.67;4;12;12;112;1;0;1;1;4;2;1;7;2;2;4;2;2;1;1
2022-05-17;1;200142;1;3028.79;4;12;12;112;1;0;1;1;1;2;4;37;2;1;2;2;2;2;4
2022-05-17;1;200142;2;2592.09;4;12;12;112;1;0;1;1;2;1;4;38;1;2;1;2;2;2;4
2022-05-17;1;200143;1;3028.79;4;12;12;112;1;0;1;1;1;2;3;33;2;1;2;2;2;2;3
2022-05-17;1;200143;2;2592.09;4;12;12;112;1;0;1;1;2;1;3;30;1;2;1;2;2;2;3
2022-05-17;1;200145;1;2783.32;4;12;13;112;2;0;2;1;1;2;5;55;1;1;1;2;2;2;5
2022-05-17;1;200152;5;1625.53;4;12;12;112;3;0;1;2;5;2;5;59;2;2;4;2;2;2;5
2022-05-17;1;200152;4;2618.48;4;12;12;112;3;0;1;2;4;1;1;7;2;2;4;2;2;1;1
2022-05-17;1;200152;2;2942.52;4;12;12;112;3;0;1;2;2;1;3;34;1;2;1;2;2;2;3
2022-05-17;1;200152;1;3438.26;4;12;12;112;3;0;1;2;1;2;3;34;2;1;2;2;2;2;3
2022-05-17;1;200152;3;2618.48;4;12;12;112;3;0;1;2;3;1;1;12;2;2;4;2;2;1;1
2022-05-17;1;200152;6;2942.52;4;12;12;112;3;0;1;2;6;1;4;47;2;2;4;2;2;2;4
2022-05-17;1;200155;2;2942.52;4;12;12;112;3;0;1;2;2;1;3;26;1;2;1;2;2;2;3
2022-05-17;1;200155;1;3438.26;4;12;12;112;3;0;1;2;1;2;5;56;2;1;2;2;1;2;5
2022-05-17;1;200155;4;1625.53;4;12;12;112;3;0;1;2;4;2;3;34;2;2;4;2;2;2;3
2022-05-17;1;200155;3;2942.52;4;12;12;112;3;0;1;2;3;1;5;55;2;2;4;2;2;2;5
2022-05-17;1;200155;5;2942.52;4;12;12;112;3;0;1;2;5;1;3;30;2;2;4;2;2;2;3
2022-05-17;1;200155;6;2618.48;4;12;12;112;3;0;1;2;6;1;1;4;2;2;4;2;2;1;1
2022-05-17;1;200158;4;2860.21;4;12;12;112;2;0;1;1;4;1;1;10;2;2;4;2;2;1;1
2022-05-17;1;200158;1;3028.79;4;12;12;112;2;0;1;1;1;2;3;32;2;1;2;2;2;2;3
2022-05-17;1;200158;2;2592.09;4;12;12;112;2;0;1;1;2;1;4;38;1;2;1;2;2;2;4
2022-05-17;1;200158;3;2860.21;4;12;12;112;2;0;1;1;3;1;2;14;2;2;4;2;2;1;2
2022-05-17;1;200159;1;3028.79;4;12;12;112;2;0;1;1;1;2;5;73;1;1;1;2;2;2;5
2022-05-17;1;200159;2;1431.94;4;12;12;112;2;0;1;1;2;2;4;37;2;2;4;2;2;2;4
2022-05-17;1;200161;1;3159.61;4;12;12;112;3;0;2;2;1;2;4;49;2;1;2;2;2;2;4
2022-05-17;1;200161;2;2704.04;4;12;12;112;3;0;2;2;2;1;5;51;1;2;1;2;2;2;5
2022-05-17;1;200161;3;2704.04;4;12;12;112;3;0;2;2;3;1;3;23;2;2;4;2;2;2;3
2022-05-17;1;200164;1;2783.32;4;12;12;112;1;0;2;1;1;2;4;44;2;1;2;2;2;2;4
2022-05-17;1;200164;2;2382.01;4;12;12;112;1;0;2;1;2;1;4;38;1;2;1;2;2;2;4
2022-05-17;1;200164;3;2848.46;4;12;12;112;1;0;2;1;3;2;2;18;2;2;4;2;2;1;2
2022-05-17;1;200164;4;2848.46;4;12;12;112;1;0;2;1;4;2;2;16;2;2;4;2;2;1;2
2022-05-17;1;200164;5;2628.4;4;12;12;112;1;0;2;1;5;1;2;13;2;2;4;2;2;1;2
2022-05-17;1;200164;6;2628.4;4;12;12;112;1;0;2;1;6;1;1;11;2;2;4;2;2;1;1
2022-05-17;1;200164;7;2848.46;4;12;12;112;1;0;2;1;7;2;1;7;2;2;4;2;2;1;1
2022-05-17;1;200166;2;2942.52;4;12;12;112;3;0;1;2;2;1;5;66;1;2;1;2;2;2;5
2022-05-17;1;200166;1;3438.26;4;12;12;112;3;0;1;2;1;2;5;66;2;1;2;2;2;2;5
2022-05-17;1;200170;1;2783.32;4;12;12;112;2;0;2;1;1;2;5;60;1;1;1;2;2;2;5
2022-05-17;1;200171;1;3028.79;4;12;12;112;1;0;1;1;1;2;5;58;2;1;2;2;2;2;5
2022-05-17;1;200171;2;2592.09;4;12;12;112;1;0;1;1;2;1;5;81;1;2;1;2;2;2;5
2022-05-17;1;200172;1;3438.26;4;12;12;112;3;0;1;2;1;2;5;56;2;1;2;2;2;2;5
2022-05-17;1;200172;2;2942.52;4;12;12;112;3;0;1;2;2;1;5;57;1;2;1;2;2;2;5
2022-05-17;1;200173;1;2783.32;4;12;12;112;1;0;2;1;1;2;3;31;2;1;2;1;1;2;3
2022-05-17;1;200173;2;2382.01;4;12;12;112;1;0;2;1;2;1;3;30;1;2;1;2;2;2;3
2022-05-17;1;200173;3;2628.4;4;12;12;112;1;0;2;1;3;1;1;4;2;2;4;2;2;1;1
2022-05-17;1;200175;1;5482.68;4;12;12;112;1;0;1;1;1;1;4;43;2;1;2;2;2;2;4
2022-05-17;1;200175;2;2592.09;4;12;12;112;1;0;1;1;2;1;3;30;1;2;1;2;2;2;3
2022-05-17;1;200177;2;5038.34;4;12;12;112;2;0;2;1;2;1;4;42;1;1;1;1;2;2;4
2022-05-17;1;200177;1;1315.89;4;12;12;112;2;0;2;1;1;2;3;30;2;2;4;2;2;2;3
2022-05-17;1;200177;3;2628.4;4;12;12;112;2;0;2;1;3;1;2;14;2;2;4;2;2;1;2
2022-05-17;1;200177;4;2628.4;4;12;12;112;2;0;2;1;4;1;2;13;2;2;4;2;2;1;2
2022-05-17;1;200177;5;2628.4;4;12;12;112;2;0;2;1;5;1;2;13;2;2;4;2;2;1;2
2022-05-17;1;200178;1;3028.79;4;12;12;112;2;0;1;1;1;2;5;59;2;1;2;2;2;2;5
2022-05-17;1;200178;2;2592.09;4;12;12;112;2;0;1;1;2;1;5;60;1;2;1;2;2;2;5
2022-05-17;1;200178;3;2592.09;4;12;12;112;2;0;1;1;3;1;3;29;2;2;4;2;2;2;3
2022-05-17;1;200178;4;1431.94;4;12;12;112;2;0;1;1;4;2;3;28;2;2;4;2;2;2;3
2022-05-17;1;200189;1;3159.61;4;12;12;112;3;0;2;2;1;2;4;42;1;1;1;2;2;2;4
2022-05-17;1;200189;2;2607.72;4;12;12;112;3;0;2;2;2;2;2;17;2;2;4;2;2;1;2
2022-05-17;1;200190;1;1625.53;4;12;12;112;3;0;1;2;1;2;5;64;2;2;4;2;2;2;5
2022-05-17;1;200190;2;6223.89;4;12;12;112;3;0;1;2;2;1;5;67;1;1;1;2;2;2;5
2022-05-17;1;200190;3;2942.52;4;12;12;112;3;0;1;2;3;1;3;29;2;2;4;2;2;2;3
2022-05-17;1;200191;2;2704.04;4;12;12;112;3;0;2;2;2;1;5;68;1;2;1;2;2;2;5
2022-05-17;1;200191;1;3159.61;4;12;12;112;3;0;2;2;1;2;5;68;2;1;2;2;1;2;5
2022-05-17;1;200191;3;2704.04;4;12;12;112;3;0;2;2;3;1;4;41;2;2;4;2;2;2;4
2022-05-17;1;200194;1;5482.68;4;12;12;112;2;0;1;1;1;1;3;31;1;1;1;2;2;2;3
2022-05-17;1;200195;1;5482.68;4;12;12;112;2;0;1;1;1;1;5;84;2;1;2;2;2;2;5
2022-05-17;1;200195;2;2592.09;4;12;12;112;2;0;1;1;2;1;4;43;1;2;1;2;2;2;4
2022-05-17;1;200198;1;3028.79;4;12;12;112;2;0;1;1;1;2;4;43;2;1;2;2;1;2;4
2022-05-17;1;200198;2;2592.09;4;12;12;112;2;0;1;1;2;1;4;42;1;2;1;2;2;2;4
2022-05-17;1;200198;3;3099.67;4;12;12;112;2;0;1;1;3;2;1;8;2;2;4;2;2;1;1
2022-05-17;1;200201;1;1625.53;4;12;13;112;3;0;1;2;1;2;4;35;2;2;4;2;2;2;4
2022-05-17;1;200201;2;2942.52;4;12;13;112;3;0;1;2;2;1;3;34;1;2;1;2;2;2;3
2022-05-17;1;200201;3;3438.26;4;12;13;112;3;0;1;2;3;2;5;54;2;1;2;2;2;2;5
2022-05-17;1;200202;5;2860.21;4;12;12;112;1;0;1;1;5;1;1;12;2;2;4;2;2;1;1
2022-05-17;1;200202;1;1431.94;4;12;12;112;1;0;1;1;1;2;3;23;2;2;4;2;2;2;3
2022-05-17;1;200202;2;3028.79;4;12;12;112;1;0;1;1;2;2;5;52;1;1;1;2;2;2;5
2022-05-17;1;200202;3;1431.94;4;12;12;112;1;0;1;1;3;2;3;22;2;2;4;2;2;2;3
2022-05-17;1;200202;4;3099.67;4;12;12;112;1;0;1;1;4;2;2;19;2;2;4;2;2;1;2
2022-05-17;1;200202;6;2592.09;4;12;12;112;1;0;1;1;6;1;5;52;2;2;4;2;2;2;5
2022-05-17;1;200205;5;2860.21;4;12;12;112;2;0;1;1;5;1;2;13;2;2;4;2;2;1;2
2022-05-17;1;200205;1;3028.79;4;12;12;112;2;0;1;1;1;2;5;57;2;1;2;2;2;2;5
2022-05-17;1;200205;4;2592.09;4;12;12;112;2;0;1;1;4;1;3;21;2;2;4;2;2;2;3
2022-05-17;1;200205;2;2592.09;4;12;12;112;2;0;1;1;2;1;5;67;1;2;1;2;2;2;5
2022-05-17;1;200205;3;1431.94;4;12;12;112;2;0;1;1;3;2;4;38;2;2;4;2;2;2;4
2022-05-17;1;200205;6;2592.09;4;12;12;112;2;0;1;1;6;1;3;21;2;2;4;2;2;2;3
2022-05-17;1;200207;1;3028.79;4;12;13;112;2;0;1;1;1;2;5;63;2;1;2;2;2;2;5
2022-05-17;1;200207;2;2592.09;4;12;13;112;2;0;1;1;2;1;5;67;1;2;1;2;2;2;5
2022-05-17;1;200208;1;3028.79;4;12;12;112;1;0;1;1;1;2;5;73;2;1;2;2;2;2;5
2022-05-17;1;200208;3;2860.21;4;12;12;112;1;0;1;1;3;1;1;6;2;2;4;2;2;1;1
2022-05-17;1;200208;2;2592.09;4;12;12;112;1;0;1;1;2;1;4;40;1;2;1;2;2;2;4
2022-05-17;1;200208;4;1431.94;4;12;12;112;1;0;1;1;4;2;4;37;2;2;4;2;2;2;4
2022-05-17;1;200212;1;5482.68;4;12;12;112;2;0;1;1;1;1;3;24;1;1;1;2;2;2;3
2022-05-17;1;200212;2;2592.09;4;12;12;112;2;0;1;1;2;1;3;30;2;2;4;2;2;2;3
2022-05-17;1;200216;1;3028.79;4;12;12;112;1;0;1;1;1;2;4;42;1;1;1;2;2;2;4
2022-05-17;1;200216;3;3099.67;4;12;12;112;1;0;1;1;3;2;1;9;2;2;4;2;2;1;1
2022-05-17;1;200216;2;3099.67;4;12;12;112;1;0;1;1;2;2;2;13;2;2;4;2;2;1;2
2022-05-17;1;200217;1;3028.79;4;12;12;112;2;0;1;1;1;2;4;43;2;1;2;2;2;2;4
2022-05-17;1;200217;2;2592.09;4;12;12;112;2;0;1;1;2;1;4;49;1;2;1;2;2;2;4
2022-05-17;1;200217;3;2860.21;4;12;12;112;2;0;1;1;3;1;1;9;2;2;4;2;2;1;1
2022-05-17;1;200218;3;3099.67;4;12;12;112;2;0;1;1;3;2;2;14;2;2;4;2;2;1;2
2022-05-17;1;200218;2;2860.21;4;12;12;112;2;0;1;1;2;1;2;17;2;2;4;2;2;1;2
2022-05-17;1;200218;4;2860.21;4;12;12;112;2;0;1;1;4;1;1;10;2;2;4;2;2;1;1
2022-05-17;1;200218;1;3028.79;4;12;12;112;2;0;1;1;1;2;5;53;2;1;2;2;2;2;5
2022-05-17;1;200218;5;2592.09;4;12;12;112;2;0;1;1;5;1;5;68;1;2;1;2;2;2;5
2022-05-17;1;200219;2;2704.04;4;12;12;112;3;0;2;2;2;1;3;31;1;2;1;2;2;2;3
2022-05-17;1;200219;1;3159.61;4;12;12;112;3;0;2;2;1;2;3;29;2;1;2;1;2;2;3
2022-05-17;1;200219;3;2607.72;4;12;12;112;3;0;2;2;3;2;1;9;2;2;4;2;2;1;1
2022-05-17;1;200222;1;2783.32;4;12;12;112;2;0;2;1;1;2;3;28;2;1;2;2;2;2;3
2022-05-17;1;200222;2;2382.01;4;12;12;112;2;0;2;1;2;1;3;27;1;2;1;2;2;2;3
2022-05-17;1;200223;1;3028.79;4;12;12;112;1;0;1;1;1;2;5;58;2;1;2;2;2;2;5
2022-05-17;1;200223;3;1431.94;4;12;12;112;1;0;1;1;3;2;3;27;2;2;4;2;2;2;3
2022-05-17;1;200223;6;3099.67;4;12;12;112;1;0;1;1;6;2;2;19;2;2;4;2;2;1;2
2022-05-17;1;200223;2;2592.09;4;12;12;112;1;0;1;1;2;1;5;60;1;2;1;2;2;2;5
2022-05-17;1;200223;4;2592.09;4;12;12;112;1;0;1;1;4;1;3;25;2;2;4;2;2;2;3
2022-05-17;1;200223;5;1431.94;4;12;12;112;1;0;1;1;5;2;3;21;2;2;4;2;2;2;3
2022-05-17;1;200231;1;1431.94;4;12;12;112;2;0;1;1;1;2;3;21;2;2;4;2;2;2;3
2022-05-17;1;200231;2;3028.79;4;12;12;112;2;0;1;1;2;2;5;57;2;1;2;2;2;2;5
2022-05-17;1;200231;3;2592.09;4;12;12;112;2;0;1;1;3;1;3;25;1;2;1;2;2;2;3
2022-05-17;1;200233;1;3159.61;4;12;12;112;3;0;2;2;1;2;5;74;1;1;1;2;2;2;5
2022-05-17;1;200233;2;2704.04;4;12;12;112;3;0;2;2;2;1;4;41;2;2;4;2;2;2;4
2022-05-17;1;200235;1;2783.32;4;12;12;112;2;0;2;1;1;2;5;51;1;1;1;2;2;2;5
2022-05-17;1;200237;1;3028.79;4;12;13;112;1;0;1;1;1;2;5;72;2;1;2;2;2;2;5
2022-05-17;1;200237;2;2592.09;4;12;13;112;1;0;1;1;2;1;5;64;1;2;1;2;2;2;5
2022-05-17;1;200239;1;2783.32;4;12;12;112;2;0;2;1;1;2;5;63;2;1;2;2;2;2;5
2022-05-17;1;200239;2;2382.01;4;12;12;112;2;0;2;1;2;1;5;61;1;2;1;2;2;2;5
2022-05-17;1;200240;1;3159.61;4;12;12;112;3;0;2;2;1;2;4;48;1;1;1;2;2;2;4
2022-05-17;1;200240;2;2406.27;4;12;12;112;3;0;2;2;2;1;2;18;2;2;4;2;2;1;2
2022-05-17;1;200240;3;2406.27;4;12;12;112;3;0;2;2;3;1;2;15;2;2;4;2;2;1;2
2022-05-17;1;200242;1;2783.32;4;12;12;112;2;0;2;1;1;2;4;42;2;1;2;2;2;2;4
2022-05-17;1;200242;3;2628.4;4;12;12;112;2;0;2;1;3;1;2;15;2;2;4;2;2;1;2
2022-05-17;1;200242;2;2382.01;4;12;12;112;2;0;2;1;2;1;5;65;1;2;1;2;2;2;5
2022-05-17;1;200242;4;2628.4;4;12;12;112;2;0;2;1;4;1;1;12;2;2;4;2;2;1;1
2022-05-17;1;200242;5;2628.4;4;12;12;112;2;0;2;1;5;1;1;8;2;2;4;2;2;1;1
2022-05-17;1;200243;1;3438.26;4;12;12;112;3;0;1;2;1;2;5;74;2;1;2;2;2;2;5
2022-05-17;1;200243;3;2942.52;4;12;12;112;3;0;1;2;3;1;4;46;2;2;4;2;2;2;4
2022-05-17;1;200243;2;2942.52;4;12;12;112;3;0;1;2;2;1;5;71;1;2;1;2;2;2;5
2022-05-17;1;200243;4;2942.52;4;12;12;112;3;0;1;2;4;1;4;37;2;2;4;2;2;2;4
2022-05-17;1;200247;1;6223.89;4;12;12;112;3;0;1;2;1;1;3;23;1;1;1;2;2;2;3
2022-05-17;1;200247;2;1625.53;4;12;12;112;3;0;1;2;2;2;3;22;2;2;4;2;2;2;3
2022-05-17;1;200250;1;3028.79;4;12;12;112;1;0;1;1;1;2;5;70;2;1;2;2;2;2;5
2022-05-17;1;200250;2;2592.09;4;12;12;112;1;0;1;1;2;1;5;75;1;2;1;2;2;2;5
2022-05-17;1;200266;1;6223.89;4;12;12;112;3;0;1;2;1;1;4;46;1;1;1;1;2;2;4
2022-05-17;1;200266;3;2618.48;4;12;12;112;3;0;1;2;3;1;1;12;2;2;4;2;2;1;1
2022-05-17;1;200266;2;2618.48;4;12;12;112;3;0;1;2;2;1;2;13;2;2;4;2;2;1;2
2022-05-17;1;200271;1;3028.79;4;12;12;112;1;0;1;1;1;2;4;37;1;1;1;2;2;2;4
